,Unnamed: 0,index,sentence1,sentence2,variability,confidence,var_ep,conf_ep,lexical,subsequence,gold_label,pred_label
1777,14,14,"Brian Brohm, the Louisville quarterback, threw for 368 yards and five touchdowns as the Cardinals beat visiting Oregon State 63-27.","The quarterback threw for 413 yards and three touchdowns, and then ran to the end zone two more times.","[0.0, 0.013012707233428955, 0.01742697662875989, 0.029550663645793757, 0.04506432041435036, 0.043040470001494205, 0.0399174493110261, 0.037997135404444736, 0.03785197294712541, 0.08833925447014493, 0.09010673995120073, 0.11566806641769813, 0.1370360980614377, 0.13211758812365948, 0.14138415426197282, 0.1520957686944814, 0.16066833521704385, 0.16918303297191717, 0.17682138242779943, 0.18200727690456345]","[0.5292997360229492, 0.5423124432563782, 0.5520800550778707, 0.5374118685722351, 0.5191622138023376, 0.5135026276111603, 0.5144653490611485, 0.5171260386705399, 0.5214476386706034, 0.5483514368534088, 0.5584748712452975, 0.5817058831453323, 0.6048520711752084, 0.6036913565226963, 0.6199440320332845, 0.6370573528110981, 0.652951461427352, 0.6687492893801795, 0.6839321945842943, 0.697356715798378]",0.0,0.5292997360229492,0,0,not_entailment,not_entailment
1778,1625,1625,"Historians estimate that 800,000 Chechens were stuffed into rail cars and deported to Kazakhstan and Siberia, and 240,000 of them died en route.","Stalin deported 800,000 Chechens.","[0.0, 0.027452632784843445, 0.024237021340248757, 0.023361057209576527, 0.034002090810962615, 0.03181778496321733, 0.030452773672057037, 0.04690802626799433, 0.060358212598781935, 0.061286883065595696, 0.0630899946787484, 0.09208149761355017, 0.11018974284127736, 0.11872260584289576, 0.12750316584740362, 0.146773526085798, 0.14793922558709915, 0.15324512752894834, 0.14953293952859717, 0.1577849409488482]","[0.5294169187545776, 0.5019642859697342, 0.5084835588932037, 0.514404259622097, 0.5009920358657837, 0.5041199624538422, 0.5072723286492484, 0.4931863024830818, 0.4786637524763743, 0.47138150930404665, 0.4638600241054188, 0.4429047678907712, 0.42394206730219036, 0.4092123284935951, 0.3943278431892395, 0.37383153988048434, 0.36379800079499974, 0.3509323046439224, 0.35342712739580556, 0.3672949101775885]",0.0,0.5294169187545776,0,0,not_entailment,not_entailment
1779,1820,1820,A Belgian policeman posing as an art dealer in Brussels arrested three Swedes.,Three Swedes were arrested in a Belgian police sting operation.,"[0.0, 0.03486040234565735, 0.03444188217513115, 0.029837656731588565, 0.0267243636446224, 0.02464319741683011, 0.023346683951786133, 0.02653617448316791, 0.04678711564050167, 0.05201215650259287, 0.06784031123122077, 0.10619142422655484, 0.13504477849524527, 0.13113902543087416, 0.16632009379390147, 0.19678960178388985, 0.21776921662924706, 0.23510146489023256, 0.25004219551684875, 0.2601151078516162]","[0.5294187068939209, 0.49455830454826355, 0.48084557056427, 0.4803971201181412, 0.48109765648841857, 0.4826550583044688, 0.48467725941113066, 0.4903748072683811, 0.4763966699441274, 0.46735888719558716, 0.4527199783108451, 0.4273897297680378, 0.40184906640878093, 0.39735119310872896, 0.42615028272072475, 0.45535378949716687, 0.4815445476595093, 0.5063779954281118, 0.5301331003245554, 0.5509895328432322]",0.0,0.5294187068939209,0,0,entailment,entailment
1780,2299,2299,"""""""Canadian MP Belinda Stronach, 40, has reportedly cheated with Canadian hockey star Tie Domi. Domi and his wife were in court today getting divorced and both have now reached a temporary settlement in their divorce proceedings, less than an hour before the case was to be heard before Toronto's Superior Court. Stronach is refusing to comment on the divorce or say if she """"""""wrecked"""""""" Domi's marriage. """"""""If it wasn't for my husband's affair with Belinda, we wouldn't be getting a divorce,"""""""" Leanne told the Toronto Star in an interview last night. Domi's wife claimed that the former Toronto Maple Leaf player told her if she did not hire a lawyer he would give her $1 million in cash and a $1.5-million house if she kept quiet about his affair with Stronach. If she contacted a lawyer, however, she """"""""would get nothing.""""""""""""""",Leanne was married to Tie Domi.,"[0.0, 0.04007291793823242, 0.032736461536673374, 0.02863167020408986, 0.027523522376753005, 0.025168850973366044, 0.03087496879739881, 0.04255681954749615, 0.05116703691186859, 0.0537219229806406, 0.0749901994484818, 0.08332561788335942, 0.09396691032235255, 0.09154073724187424, 0.10118913056250198, 0.11068957954494364, 0.11671647780959933, 0.11342964062540888, 0.12179689489283438, 0.1318593629810878]","[0.5294655561447144, 0.48939263820648193, 0.48864539464314777, 0.4863348677754402, 0.4812918961048126, 0.4806309640407562, 0.4723616583006723, 0.48417555540800095, 0.4954017202059428, 0.5030740797519684, 0.48575399680571124, 0.4985042413075765, 0.5127072655237638, 0.5089797696896962, 0.5221223413944245, 0.5354212019592524, 0.5239886010394377, 0.5241353015104929, 0.5362582206726074, 0.5494254291057586]",0.0,0.5294655561447144,0,0,entailment,entailment
1781,1451,1451,"Speaking outside the hospital moments after getting her child back, Ciancio said she was confident all along that the baby would be found.",Ciancio was hospitalized for speaking to the baby.,"[0.0, 0.01340147852897644, 0.017902645893991934, 0.01635845900715984, 0.02817263788600734, 0.025837083648062326, 0.02686096754981743, 0.02514090890787964, 0.02805684132278096, 0.07073825108587159, 0.10277589604997, 0.14632354240741818, 0.16931333943146135, 0.17824730682638207, 0.1877239744226462, 0.19486347553044095, 0.20200811436534732, 0.20506304804891407, 0.20762862290441358, 0.20928893069070245]","[0.5295230746269226, 0.5161215960979462, 0.5061023235321045, 0.5030900910496712, 0.4910524606704712, 0.4921606381734212, 0.48717195647103445, 0.4874976798892021, 0.492805110083686, 0.5146516263484955, 0.5391748493367975, 0.5718271980683008, 0.5990659502836374, 0.6189748559679303, 0.6389504273732504, 0.6570869497954845, 0.6748864194926094, 0.6892568270365397, 0.7027393140290913, 0.7149818062782287]",0.0,0.5295230746269226,0,0,not_entailment,not_entailment
1782,1829,1829,"Radical Jordanian cleric, Abu Qatada, and nine other foreign nationals said to pose a threat to the UK's security, have been detained, pending deportation.",10 foreign nationals were a threat to Britian's national security.,"[0.0, 0.016214072704315186, 0.015565419521211325, 0.013520243929335353, 0.01259560559447049, 0.013260731773324114, 0.013977171114952943, 0.05060859168866791, 0.07466040915097837, 0.07117316155181228, 0.07492668481340187, 0.09320845454696222, 0.11162387357485792, 0.11553077880160209, 0.11265808799904883, 0.11294890986112355, 0.13897354528534178, 0.13711302055045638, 0.13444789681336433, 0.13104365302211074]","[0.5295446515083313, 0.5133305788040161, 0.5075418750445048, 0.5069404095411301, 0.5087019205093384, 0.5116562147935232, 0.5143837077277047, 0.4959048070013523, 0.47560231884320575, 0.47327232360839844, 0.483316724950617, 0.5012601763010025, 0.5204963546532851, 0.5321894288063049, 0.5362804293632507, 0.528713608160615, 0.5073439031839371, 0.5016079768538475, 0.5054502071518647, 0.5054772429168224]",0.0,0.5295446515083313,0,0,entailment,entailment
1783,580,580,"When the last member of the Hasmonean Dynasty died in 37 B.C., Rome made Herod king of Judah.  With Roman backing, Herod (37-34 B.C.) ruled on both sides of the Jordan River.  After his death the Jewish kingdom was divided among his heirs and gradually absorbed into the Roman Empire.",The Hasmonean Dynasty rules Jordan.,"[0.0, 0.0020954012870788574, 0.022564810408382, 0.023142787815446667, 0.02175029894207985, 0.019948460313353775, 0.0329115390957513, 0.030964432525904088, 0.03407218801120193, 0.07069749480362662, 0.08010355832785344, 0.0767750210082631, 0.11344922236104926, 0.1506573198384281, 0.1678181633679505, 0.16761727014125138, 0.16487356458787336, 0.16045781361838496, 0.18300713418543396, 0.19773021762767112]","[0.52957683801651, 0.5316722393035889, 0.5157624383767446, 0.5086044445633888, 0.5052651107311249, 0.506126676996549, 0.4950055480003357, 0.4937506802380085, 0.48753929138183594, 0.5084977507591247, 0.4948126484047283, 0.49374499171972275, 0.46886237080280596, 0.497613610965865, 0.47528732419013975, 0.48591055907309055, 0.4791078830466551, 0.47702715131971574, 0.49951170306456716, 0.4799370035529137]",0.0,0.52957683801651,0,0,not_entailment,not_entailment
1784,1544,1544,"Jyestadeva (1500-1610), was an astronomer of the Kerala school founded by Madhava of Sangamagrama and a student of Damodara. He is most known for writing the first calculus text, the Yuktibhasa . He also authored the Drk-karana on astronomical observations.",Jyestadeva invented calculus.,"[0.0, 0.008523672819137573, 0.04509343062301437, 0.05117443983365477, 0.04580935250374469, 0.04189916188223103, 0.04004124796159775, 0.04065697459078898, 0.06014559778216904, 0.0577914201290204, 0.06144604556767464, 0.09218872166776221, 0.12078513308950534, 0.12555135554395927, 0.12400056578049455, 0.13000672020215498, 0.12695883788008075, 0.1376761421679852, 0.15129262008324856, 0.1523653487082654]","[0.5295839309692383, 0.5210602581501007, 0.4895564317703247, 0.5086505860090256, 0.5077234745025635, 0.5065579315026602, 0.5025050895554679, 0.4965277425944805, 0.5129143562581804, 0.5098574042320252, 0.5184561881152067, 0.5398566524187723, 0.5635632597483121, 0.5766198507377079, 0.5835060358047486, 0.5706306956708431, 0.5742623245014864, 0.5890781515174441, 0.6056316902762965, 0.6144282668828964]",0.0,0.5295839309692383,0,0,not_entailment,not_entailment
1785,2476,2476,"""""""In the United States Senate on Tuesday, Senators Byron Dorgan, a Democrat from North Dakota, and Mike Enzi, a Republican from Wyoming, introduced the """"""""Freedom to Travel to Cuba Act"""""""" (S.428), a bill that would lift the travel restrictions that have prevented U.S. citizens from visiting Cuba since the early 1960s. The bill is co-sponsored by 20 senators, and the House of Representatives is considering a companion measure, H.R. 874, introduced by Representatives Bill Delahunt and Jeff Flake. The house measure has 121 cosponsors.""""""",Byron Dorgan was born in Wyoming.,"[0.0, 0.006468713283538818, 0.023436802523655702, 0.03198546392705188, 0.028898814054838504, 0.027057116153946292, 0.025319220007351238, 0.026581910448388167, 0.03693647261824458, 0.05861173716212765, 0.062074129704641365, 0.059442915514989494, 0.059285283532912784, 0.09663453039732237, 0.09698003501363867, 0.11968770030990114, 0.11748852622852211, 0.11776808244401016, 0.1305542669168184, 0.13316583027734796]","[0.5295858979225159, 0.5360546112060547, 0.5199085970719656, 0.5056361630558968, 0.5035937666893006, 0.5009054094552994, 0.49940211858068195, 0.5039638839662075, 0.5135569539335039, 0.49789573848247526, 0.4893507686528293, 0.4897027015686035, 0.4851102324632498, 0.5067267162459237, 0.49970916906992596, 0.5188713520765305, 0.5233509154880748, 0.5303493671947055, 0.515620220648615, 0.5246258988976479]",0.0,0.5295858979225159,0,0,not_entailment,not_entailment
1786,1096,1096,"South Korea's deputy foreign minister says his country won't change its plan to send three-thousand soldiers to Iraq, despite the kidnapping of a South Korean man there.",South Korea continues to send troops.,"[0.0, 0.013029992580413818, 0.045856298111351, 0.04083285045549177, 0.03767357874825222, 0.03459500997735291, 0.0448046635521334, 0.04579675771391643, 0.050538319718968557, 0.06682619707551887, 0.09070510496670059, 0.12619051266319728, 0.1522126470185952, 0.15898958116014172, 0.16724326717386473, 0.1740905462315736, 0.1741578143205041, 0.17903946899371304, 0.18583423630909718, 0.1816711322747979]","[0.5297210812568665, 0.5166910886764526, 0.4851505359013875, 0.4906345009803772, 0.48601278066635134, 0.4876900364955266, 0.5004807668072837, 0.5074584595859051, 0.4981726043754154, 0.4826554775238037, 0.46224064989523456, 0.434635894993941, 0.40806904377845615, 0.3910534323326179, 0.37337010155121486, 0.3568668649531901, 0.3462419496739612, 0.36040328815579414, 0.34518936158795105, 0.34197136051952837]",0.0,0.5297210812568665,0,0,entailment,entailment
1787,879,879,"""""""The Socialist Party was formerly part of the Labour Party, which has ruled the United Kingdom since 1997 and remains a member of the Socialist International. On the bus, Saunders and some of his cohorts — they occasionally, especially the older members, address each other as """"""""comrade"""""""" — explains their view on how the split with Labour came about. As the Third Way became the dominant voice in the Labour Party, culminating with the replacement of Neil Kinnock with Tony Blair as party leader, the Socialist cadre became increasingly disaffected. """"""""There used to be democratic structures, political meetings"""""""" within the party, they say. The branch meetings still exist but """"""""now, they passed a resolution calling for renationalisation of the railways, and they [the party leadership] just ignored it."""""""" They claim that the disaffection with New Labour has caused the party to lose """"""""half its membership"""""""" and that people are seeking alternatives.""""""",The Socialist Party was founded in the United Kingdom.,"[0.0, 0.014106601476669312, 0.012149535374739003, 0.05298663849366113, 0.05311141230395105, 0.04974051087240011, 0.04607581651336812, 0.04437562430796074, 0.041967861220731054, 0.040114783046550195, 0.06723237914147777, 0.07833168622466281, 0.09578827144436464, 0.10646067957262474, 0.12590329103215275, 0.12279802563659747, 0.12030588966649794, 0.11936233438370518, 0.11689453670088637, 0.12604583077249482]","[0.5298118591308594, 0.5439184606075287, 0.5466522375742594, 0.5166696012020111, 0.5046825766563415, 0.5096511443456014, 0.5090309381484985, 0.5050383061170578, 0.5062058303091261, 0.5045720010995864, 0.48708690025589685, 0.47362873951594037, 0.45652238451517546, 0.471234672835895, 0.45182673235734305, 0.44801059272140265, 0.4522026452948065, 0.4463719783557786, 0.4433276096456929, 0.45569572523236274]",0.0,0.5298118591308594,0,0,not_entailment,not_entailment
1788,804,804,"In a statement to reporters, Parker called the spilt with Gap a mutual decision, and walks away $38 million richer and recently signed a 2-year deal with former employer HBO to develop future programming for the network. Parker is also scheduled to appear in two upcoming comedy films, a movie adaptation of the Comedy Central series, Strangers with Candy, as well as The Family Stone, costarring Diane Keaton and Claire Danes.","""""""Claire Danes is an actress who played in """"""""Stardust"""""""".""""""","[0.0, 0.000759422779083252, 0.028620044660158342, 0.03183872502123668, 0.039247961932107445, 0.03673974755874149, 0.03708250346206662, 0.07730279041865121, 0.08081026378697533, 0.10917222563178479, 0.13067857145207395, 0.12577318202391455, 0.13042092688876675, 0.14047851896476307, 0.15320985259374698, 0.16192629188035979, 0.1715097647846424, 0.17793614804766383, 0.18153722603034433, 0.18607646685724144]","[0.5298142433166504, 0.5305736660957336, 0.5508063435554504, 0.5392683744430542, 0.5257643103599549, 0.5221272706985474, 0.516097720180239, 0.5422087423503399, 0.5545504722330306, 0.5804590851068496, 0.6054427217353474, 0.6093166247010231, 0.5951522244856908, 0.6125603765249252, 0.6315616150697072, 0.648322569206357, 0.6655305536354289, 0.680637765261862, 0.6934632486418674, 0.7066750362515449]",0.0,0.5298142433166504,0,0,not_entailment,not_entailment
